#timestamp x y z qx qy qz qw id
420.632000 7.407542 4.994698 0.457696 0.713193 -0.700955 0.003880 0.001779 376
421.716000 7.227373 4.989070 0.458393 0.712680 -0.701477 0.004088 0.001338 377
422.740000 7.038467 4.984119 0.458975 0.711867 -0.702306 0.002709 0.002098 378
423.879000 6.799502 4.981230 0.459298 0.711538 -0.702639 0.003216 0.001345 379
424.933000 6.563165 4.979402 0.459615 0.711245 -0.702936 0.002750 0.001914 380
426.053000 6.297219 4.975822 0.459126 0.710916 -0.703270 0.002063 0.002233 381
427.155000 6.012366 4.976230 0.459649 0.710780 -0.703407 0.002044 0.002620 382
428.356000 5.691319 4.966990 0.457272 0.710601 -0.703591 0.001961 0.001514 383
429.521000 5.366550 4.968728 0.460931 0.710899 -0.703288 0.002588 0.001331 384
430.711000 5.027272 4.965019 0.461204 0.710982 -0.703205 0.002564 0.000967 385
431.855000 4.681874 4.956367 0.456813 0.710923 -0.703266 0.002217 0.000895 386
432.976000 4.346436 4.953423 0.456099 0.710211 -0.703982 0.002997 0.000136 387
434.175000 3.984569 4.948009 0.454212 0.709354 -0.704847 0.002675 0.000183 388
435.214000 3.668124 4.944660 0.452909 0.708687 -0.705518 0.002680 0.000166 389
436.401000 3.299445 4.945447 0.449964 -0.706983 0.707221 -0.003752 0.000300 390
437.553000 2.951901 4.948334 0.452667 -0.705402 0.708800 -0.003099 -0.001514 391
438.595000 2.654104 4.947499 0.445761 -0.701940 0.712228 -0.003376 -0.000634 392
439.767000 2.319021 4.951677 0.445576 -0.698786 0.715324 -0.002902 -0.001207 393
440.849000 2.025190 4.957759 0.444319 -0.694744 0.719251 -0.001738 -0.002414 394
442.014000 1.713763 4.970492 0.444129 -0.695932 0.718100 -0.003028 -0.001435 395
443.016000 1.460007 4.979121 0.443504 -0.697384 0.716691 -0.002818 -0.001524 396
444.067000 1.211051 4.985324 0.442354 -0.698450 0.715653 -0.002419 -0.001725 397
445.134000 0.976996 4.988739 0.442984 -0.699359 0.714766 -0.001681 -0.001949 398
446.304000 0.735502 4.996421 0.442619 -0.699809 0.714325 -0.001996 -0.001872 399
447.349000 0.550572 4.999989 0.444954 -0.700517 0.713627 -0.000375 -0.003409 400
448.542000 0.355783 5.002573 0.443908 -0.700472 0.713674 -0.000350 -0.002844 401
449.620000 0.212728 5.004871 0.447810 -0.701098 0.713057 0.000292 -0.003364 402
450.755000 0.064654 5.010275 0.443648 -0.700614 0.713536 -0.001133 -0.002174 403
452.777000 -0.063070 5.012172 0.450182 -0.700986 0.713161 0.001063 -0.004346 405
462.466000 -0.114041 5.115589 0.450032 -0.700919 0.713235 -0.000678 -0.002656 414
466.744000 -0.106077 5.225258 0.445156 -0.701766 0.712405 0.000497 -0.001919 418
469.828000 -0.104723 5.328764 0.444260 -0.701599 0.712569 0.000552 -0.001869 421
473.011000 -0.109180 5.442624 0.444273 -0.701324 0.712841 0.000118 -0.001077 424
476.245000 -0.102255 5.562732 0.444076 -0.701075 0.713086 0.000713 -0.001268 427
479.460000 -0.100528 5.681441 0.444119 -0.700556 0.713595 0.000328 -0.001488 430
482.812000 -0.100965 5.794107 0.443976 -0.699800 0.714338 -0.000125 -0.001292 433
487.194000 -0.098536 5.910381 0.444427 -0.698564 0.715547 -0.000112 -0.001144 437
497.984000 0.079850 5.992989 0.443261 -0.698040 0.716055 0.000925 -0.002136 447
499.070000 0.196170 5.985663 0.444004 -0.697759 0.716329 0.001281 -0.001661 448
500.096000 0.333764 5.984791 0.443555 -0.697627 0.716456 0.001309 -0.002360 449
501.104000 0.497916 5.978045 0.442729 -0.697439 0.716634 0.002308 -0.002919 450
502.180000 0.678225 5.976153 0.442792 -0.697528 0.716554 0.000680 -0.001894 451
503.292000 0.891963 5.965022 0.441585 -0.697754 0.716334 0.001488 -0.001644 452
504.357000 1.122898 5.965750 0.442332 -0.698102 0.715997 0.000160 -0.001752 453
505.419000 1.371195 5.962798 0.442293 -0.698755 0.715352 0.001184 -0.003416 454
506.553000 1.642611 5.949931 0.439947 -0.699945 0.714195 0.000348 -0.001424 455
507.588000 1.914867 5.945934 0.439121 -0.700780 0.713368 0.001737 -0.003090 456
508.733000 2.196457 5.950197 0.446891 -0.703106 0.711081 -0.002182 -0.000857 457
509.853000 2.506500 5.951212 0.448163 -0.704276 0.709918 -0.003308 -0.000441 458
510.999000 2.834543 5.944599 0.449518 -0.705289 0.708917 -0.001896 -0.001009 459
512.139000 3.167678 5.943723 0.451839 -0.705836 0.708369 -0.002989 -0.000339 460
513.213000 3.493024 5.938429 0.450733 -0.706854 0.707358 -0.001362 -0.001107 461
514.361000 3.842274 5.941524 0.451898 0.708253 -0.705954 0.002529 0.000716 462
515.370000 4.143750 5.941516 0.451494 0.708709 -0.705498 0.001713 0.001265 463
516.391000 4.455090 5.938785 0.450409 0.709954 -0.704247 0.001206 0.000918 464
517.507000 4.782078 5.943243 0.450015 0.710949 -0.703241 0.001724 0.000647 465
518.670000 5.111128 5.944556 0.450166 0.711918 -0.702249 0.003855 -0.002034 466
519.676000 5.411990 5.943833 0.444483 0.713321 -0.700836 0.001452 -0.000641 467
520.719000 5.690130 5.946521 0.448782 0.713874 -0.700266 0.002789 -0.001683 468
521.927000 6.038033 5.955804 0.443327 0.715383 -0.698730 0.000259 0.001686 469
523.138000 6.343114 5.969052 0.447520 0.715646 -0.698458 0.002136 0.001574 470
524.199000 6.592702 5.968785 0.449624 0.715013 -0.699107 0.001761 0.001713 471
525.271000 6.830629 5.975252 0.450270 0.714862 -0.699260 0.002346 0.001485 472
526.407000 7.063751 5.977810 0.449517 0.714317 -0.699817 0.001964 0.001680 473
527.452000 7.252761 5.984857 0.450031 0.713771 -0.700372 0.002948 0.001476 474
528.532000 7.433574 5.988932 0.449919 0.713822 -0.700319 0.002621 0.002047 475
529.566000 7.581887 5.988375 0.449130 0.713814 -0.700328 0.002776 0.001476 476
530.614000 7.708090 5.995242 0.449391 0.713617 -0.700526 0.002506 0.002690 477
531.677000 7.812054 5.990167 0.446090 0.713077 -0.701079 0.001288 0.002916 478
534.922000 7.913131 5.995471 0.448819 0.711912 -0.702259 0.002458 0.002810 481
542.475000 7.921396 6.099342 0.446147 0.711348 -0.702829 0.001789 0.003430 488
545.812000 7.924579 6.199479 0.447255 0.711065 -0.703108 0.002138 0.004598 491
548.939000 7.919701 6.300284 0.445810 0.711145 -0.703029 0.001571 0.004572 494
552.029000 7.920122 6.411182 0.445531 0.711332 -0.702842 0.001818 0.004081 497
553.145000 7.912296 6.450900 0.446038 0.711800 -0.702373 0.002038 0.003160 498
556.325000 7.901469 6.564643 0.446685 0.711766 -0.702410 0.002271 0.002064 501
559.422000 7.904709 6.683446 0.444285 0.711878 -0.702292 0.002244 0.003164 504
562.668000 7.899085 6.793838 0.444803 0.711788 -0.702384 0.002815 0.002579 507
566.984000 7.924769 6.921865 0.438866 0.711959 -0.702201 0.001084 0.005206 511
577.700000 7.770493 7.012141 0.440628 0.711839 -0.702328 0.002515 0.003794 521
578.744000 7.657981 7.008723 0.441952 0.711816 -0.702350 0.002427 0.004015 522
579.822000 7.532069 7.012630 0.439775 0.711986 -0.702173 0.001928 0.005133 523
580.893000 7.370233 7.006461 0.441708 0.711856 -0.702307 0.001888 0.004682 524
